3,533098,2712159450
3,500790,356739200
3,500312,3899886490
3,533106,357853650
3,532466,23385780
3,532555,4751366340
3,532827,6023160
3,532810,1452044880
3,532898,4557295960
3,532461,2972974320
3,532522,750000000
3,500331,152574600
3,500325,3450497310
3,532955,1237615280
3,500295,1189503680
3,500387,9741870
3,511218,277830780
3,500550,89030000
3,500112,3837583160
3,500113,1445532200
3,524715,1079674200
3,509930,64783770
3,532540,1024534280
3,500800,613147920
3,500570,1794202920
3,500400,1693530200
3,500470,8066155680
3,532755,624538240
3,500114,417259420
3,500420,91376100
3,532343,237543500
3,500495,33149400
3,523457,21321000
3,540691,805815550
3,532505,597797900
3,543904,32047040
3,511243,402973440
3,539336,172097500
3,539437,3528891500
3,500271,234678200
3,541450,380167680
3,532432,298213910
3,539268,176886600
3,506401,69560430
3,543257,1829590840
3,543287,241098250
3,543220,738400800
3,543384,1170310560
3,543396,266557200
3,543390,328584680
3,532388,756096480
3,500483,116850000
3,517334,2371669650
3,500368,94118700
3,500002,52977000
3,542830,304000000
3,542652,46540300
3,543066,294450400
3,543458,155961480
3,543300,410509400
3,500408,34874560
3,532648,17542736240
3,533179,50770500
3,543412,198652820
3,543245,69174840
3,540762,104392260
3,543320,5487877080
3,500093,641459280
3,543529,426038420
3,532539,171950700
3,542812,39546000
3,543463,60700250
3,523642,80410540
3,570001,467822760
3,500459,9413690
3,503806,145248250
3,540180,467704800
3,506395,120701540
3,500300,375315930
3,500488,5312250
3,523395,2816250
3,540611,481124880
3,539254,356957760
3,540153,35165750
3,540755,245616000
3,533150,113996400
3,540777,1075032000
3,540716,235875840
3,540005,91733960
3,533273,116352640
3,540115,27488760
3,540719,450490500
3,500103,1288363310
4,541956,253939320
4,541770,52515210
4,541557,7665000
4,541729,100337480
4,542066,274952500
4,500378,115111440
4,540678,71031600
4,540755,245616000
4,540743,46130640
4,540777,1075032000
4,540716,235875840
4,533272,111856360
4,523610,19217740
4,540750,757939050
4,532942,137805150
4,540767,162468020
4,540719,450490500
4,540673,40805240
4,504973,95766270
4,540769,247200000
4,531335,13999040
4,532468,8022750
4,543664,26845560
4,541988,47474400
4,512599,364800320
4,500002,52977000
4,543187,10595500
4,542752,53308400
4,532400,162577450
4,543904,32047040
4,543768,1142936340
4,542904,508527500
4,517146,161513260
4,512573,40873800
4,524742,22022890
4,517174,2210500
4,533655,139865880
4,543334,100003680
4,543396,266557200
4,543390,328584680
4,530117,7031340
4,532443,5592580
4,519600,70504840
4,532548,59986710
4,532482,135726640
4,500093,641459280
4,500003,129870000
4,511196,93207800
4,526947,37740000
4,530517,72192310
4,570001,467822760
4,524200,26723320
4,543463,60700250
4,500271,234678200
4,539551,67439130
4,532504,35199670
4,539150,112877160
4,543534,23854320
4,543523,79366560
4,543482,52215570
4,532754,2474737450
4,524226,82560600
4,543259,37035600
4,512455,111061280
4,543498,1680021040
4,524000,292004540
4,500405,65814350
4,540595,62871140
4,522205,123087710
4,542907,43118790
4,500368,94118700
4,543299,55826400
4,543300,410509400
4,532371,508281280
4,532648,17542736240
4,543257,1829590840
4,543258,9997680
4,543271,76454880
4,530019,78047690
4,540680,6077510
4,543278,226611660
4,543308,48817080
4,543277,74304810
4,543287,241098250
4,523704,16244500
4,543235,44468590
4,543275,22598310
4,515030,111821400
4,522074,215498120
4,531531,51232040
4,540691,805815550
4,541153,757124880
4,541154,187257000
4,539523,34673850
4,539524,35892100
4,500670,91697210
4,540575,117212200
4,543317,19337800
4,522215,20479500
4,543398,45078440
4,532527,84741700
4,543427,33418560
4,543426,70651100
4,532756,83459640
4,531768,45093680
4,532790,71249490
4,517334,2371669650
4,543276,9507600
4,540222,393215230
4,531543,28072800
4,540212,11500500
4,532156,54587610
4,543635,595326600
4,543524,50751000
4,540902,16847000
4,543657,50451730
4,531595,61845900
4,543653,62505000
4,540699,32165100
4,543654,88580910
4,509557,9373880
4,542651,161744960
4,542652,46540300
4,520111,25934040
4,542216,82513200
4,540975,174829550
4,541179,80781000
4,543458,155961480
4,532432,298213910
4,539807,1395355000
4,538835,88754250
4,543220,738400800
4,543237,30253500
4,543213,17672640
4,530999,10368320
4,543228,26300820
4,543238,78740620
4,543248,292091890
4,543232,44701020
4,543243,1124084000
4,543227,65478250
4,540762,104392260
4,505533,59255680
4,538962,81286860
4,500038,114996930
4,500266,5600210
4,509488,68381600
4,543529,426038420
4,509631,16982240
4,532508,345842700
4,517569,55949420
4,506590,177407610
4,539978,62336400
4,534976,11075120
4,505255,27423770
4,532162,76230900
4,506767,14313600
4,500133,4002180
4,542649,562955400
4,509966,6485640
4,532259,14924910
4,540935,10281950
4,543374,37450140
4,541233,483270060
4,543320,5487877080
4,543335,189572120
4,540749,42636360
4,500126,7967520
4,502219,49602540
4,543425,12431040
4,543336,71149500
4,543318,26561750
4,543330,156761670
4,543384,1170310560
4,532605,18919520
4,541143,45820250
4,506820,6250000
4,541450,380167680
4,523642,80410540
4,533179,50770500
4,532522,750000000
4,500680,15554320
4,503100,94688740
4,500331,152574600
4,533274,140301700
4,500338,125839250
4,500459,9413690
4,533758,191358390
4,532461,2972974320
4,535755,341689320
4,532497,80224800
4,500339,188353760
4,531500,132867000
4,532466,23385780
4,532689,69673010
4,532827,6023160
4,500790,356739200
4,513683,221861920
4,533273,116352640
4,500312,3899886490
4,533106,357853650
4,532555,4751366340
4,524816,89555000
4,532234,899949680
4,532892,35576880
4,526299,82998960
4,534091,43348300
4,533398,108393660
4,500294,489720660
4,533098,2712159450
4,532541,61594000
4,543064,101826000
4,542399,57510600
4,532810,1452044880
4,532898,4557295960
4,521070,1241310000
4,500084,636273600
4,531162,198183600
4,532178,275400580
4,500495,33149400
4,500086,459000000
4,531599,49773000
4,505790,40639040
4,500469,2428021000
4,500144,76469500
4,500940,291624190
4,532809,306676040
4,532843,520921020
4,532155,2695791000
4,507815,6517000
4,500660,42351500
4,532296,149549040
4,500163,14038380
4,532424,378443400
4,500164,63971100
4,533150,113996400
4,506076,46502400
4,543397,34392600
4,532670,787541300
4,543412,198652820
4,524208,199377200
4,500620,99936900
4,500247,1431023040
4,533519,845332140
4,500253,302534650
4,500252,6196140
4,534076,64015310
4,500510,1208986280
4,523457,21321000
4,500257,241277730
4,513377,150000000
4,500290,2417370
4,532720,593054400
4,500520,957517330
4,533088,64585280
4,532313,75933830
4,531213,541718400
4,500109,192785890
4,531642,517472000
4,532500,132915200
4,500085,162320340
4,500480,135828000
4,532175,84180640
4,511243,402973440
4,500087,540907750
4,532210,740416000
4,533278,2280209360
4,500830,133273140
4,531344,274182300
4,506395,120701540
4,523367,49901440
4,532868,618828000
4,500096,584771550
4,500645,69430900
4,532848,179406570
4,532488,127425120
4,500124,121755970
4,500125,97634900
4,500840,218877400
4,539254,356957760
4,505200,139611990
4,520051,199416000
4,500092,24124980
4,532321,253051000
4,532483,671228100
4,513375,110222040
4,500870,484669780
4,532885,607665730
4,540611,481124880
4,541195,48708400
4,533295,135555720
4,500302,126491920
4,539336,172097500
4,532539,171950700
4,540153,35165750
4,543663,125653740
4,539437,3528891500
4,500300,375315930
4,532798,198920310
4,543526,189749940
4,543428,21833760
4,532636,202001550
4,542920,124786500
4,500249,10442400
4,500770,157948720
4,500483,116850000
4,540530,360342000
4,540376,149668590
4,542650,25612000
4,500135,130531290
4,540073,115287480
4,534309,684000000
4,540173,49330840
4,500210,7892000
4,532221,168254400
4,501425,18140720
4,543245,69174840
4,505355,21842600
4,514162,272106240
4,524348,32410000
4,539448,123453440
4,523395,2816250
4,539268,176886600
4,500410,80748410
4,532683,39614400
4,500008,99071540
4,500425,734688650
4,543596,150433450
4,532921,712845870
4,533096,771387800
4,532374,183543220
4,532331,41552280
4,500710,11385000
4,533573,57003270
4,508869,100649500
4,500877,323901510
4,500477,1438702230
4,500820,450823060
4,532830,118195880
4,500027,16232700
4,524804,281250720
4,532215,2835744520
4,500042,11687220
4,500488,5312250
4,532977,113182800
4,500490,43404660
4,500040,53614080
4,513599,328788160
4,500104,638346600
4,500696,892844580
4,500188,253519140
4,542812,39546000
4,532174,7007656000
4,500116,537620100
4,542867,81538420
4,517354,250669600
4,500182,129926550
4,500183,814400610
4,500440,1460691050
4,542772,186305080
4,542726,30002210
4,532947,1449360000
4,500875,8854729500
4,532822,7788750240
4,530005,158047470
4,535789,383624800
4,532514,350000500
4,532187,653070600
4,532777,73748880
4,500209,3569340560
4,500330,33952740
4,539876,640172000
4,524494,136974780
4,533248,270726400
4,500690,227132460
4,532702,287747610
4,532281,1058329350
4,500180,7588844000
4,500530,8553260
4,500825,118025320
4,500878,21438500
4,532525,991392360
4,532134,1861690320
4,532149,1229220360
4,500043,64264000
4,506285,13033180
4,509480,291426750
4,500049,3581791710
4,500493,256073950
4,500103,1288363310
4,500547,954471320
4,532454,2529163350
4,534816,835430470
4,532523,444222000
4,500335,28491850
4,526612,5932000
4,500067,123369000
4,500034,278110350
4,532978,542466260
4,539957,56303460
4,500233,84406740
4,522287,95843140
4,500165,202095000
4,540133,388789470
4,542760,102509880
4,540115,27488760
4,540005,91733960
4,532286,377432560
4,533155,382710100
4,530965,3812734260
4,532388,756096480
4,535648,22107280
4,532926,135867330
4,532714,123402240
4,532814,350210640
4,500850,880648000
4,543066,294450400
4,506943,71279760
4,532644,33990440
4,500380,63541800
4,523405,420266440
4,533148,411169000
4,542830,304000000
4,500228,953727060
4,532955,1237615280
4,533206,510873350
4,500472,23235860
4,503806,145248250
4,540065,505307040
4,500295,1189503680
4,532659,1327986720
4,500260,127597680
4,524230,137922000
4,532805,594081360
4,532889,85453500
4,500325,3450497310
4,541301,132286920
4,500575,231619500
4,533023,4742000
4,532144,130833500
4,532953,173411200
4,507880,69525120
4,502986,104103000
4,500238,31718000
4,507685,1409981040
4,530813,56493600
4,505537,960519000
4,504067,115523670
4,532927,22061250
4,541556,67284560
4,541578,38196500
4,532505,597797900
4,512070,510413440
4,500251,223956810
4,540596,39446670
4,532477,1704863040
4,532929,124659000
4,532478,68745300
4,532538,115474400
4,532540,1024534280
4,500408,34874560
4,500800,613147920
4,501301,13154700
4,500570,1794202920
4,500400,1693530200
4,512179,48340050
4,509930,64783770
4,500470,8066155680
4,532755,624538240
4,500411,39321480
4,522113,31591980
4,500114,417259420
4,500420,91376100
4,532779,168215950
4,500674,9212400
4,500387,9741870
4,511218,277830780
4,500550,89030000
4,532784,36041480
4,532725,24432300
4,500112,3837583160
4,500113,1445532200
4,526371,1142936340
4,532872,71390000
4,524715,1079674200
4,532733,82757850
4,500403,107165280
4,532667,10045693880
4,503310,71257590
4,517385,17239250
4,517506,41584200
4,532800,685744000
4,532343,237543500
4,521064,1375908120
4,506401,69560430
4,530001,20562360
4,540203,38043950
4,502355,81193140
4,540180,467704800
4,532638,32978700
4,543272,504112800
7,506076,46502400
7,513375,110222040
7,500049,3581791710
7,500103,1288363310
7,532683,39614400
7,505790,40639040
7,500252,6196140
7,500510,1208986280
7,500472,23235860
7,500550,89030000
7,500411,39321480
7,542649,562955400
7,532953,173411200
7,532667,10045693880
7,541154,187257000
7,517174,2210500
7,500002,52977000
7,500493,256073950
7,500093,641459280
7,532754,2474737450
7,522113,31591980
7,543300,410509400
7,522205,123087710
7,500144,76469500
7,522287,95843140
7,522074,215498120
7,542652,46540300
8,500575,231619500
8,535755,341689320
8,517354,250669600
8,540699,32165100
8,539876,640172000
8,500238,31718000
8,531500,132867000
8,500114,417259420
8,500067,123369000
8,507880,69525120
10,533295,135555720
10,540680,6077510
10,543257,1829590840
10,534309,684000000
10,532505,597797900
10,532477,1704863040
10,532555,4751366340
10,532234,899949680
10,513683,221861920
10,500312,3899886490
10,533106,357853650
10,500109,192785890
10,533098,2712159450
10,532810,1452044880
10,532898,4557295960
10,532461,2972974320
10,524230,137922000
10,541556,67284560
10,533206,510873350
10,500112,3837583160
10,500113,1445532200
10,532525,991392360
10,532134,1861690320
10,532149,1229220360
10,500049,3581791710
10,500103,1288363310
10,500547,954471320
10,532483,671228100
10,532885,607665730
10,533278,2280209360
10,531344,274182300
10,532178,275400580
10,532155,2695791000
10,513599,328788160
10,500104,638346600
10,541956,253939320
10,532814,350210640
10,530965,3812734260
10,532388,756096480
10,513377,150000000
10,541143,45820250
10,539336,172097500
10,541154,187257000
10,532955,1237615280
10,542649,562955400
10,541195,48708400
10,543768,1142936340
10,542830,304000000
10,540769,247200000
10,543237,30253500
10,540678,71031600
10,540755,245616000
10,540530,360342000
10,523610,19217740
10,543526,189749940
10,526371,1142936340
11,532541,61594000
11,540595,62871140
11,532281,1058329350
11,532454,2529163350
11,534816,835430470
11,500183,814400610
11,532822,7788750240
11,500209,3569340560
11,535648,22107280
11,532689,69673010
11,532733,82757850
11,532800,685744000
11,532540,1024534280
11,532755,624538240
11,507685,1409981040
11,505537,960519000
11,543228,26300820
11,532371,508281280
11,500483,116850000
11,540005,91733960
11,532374,183543220
11,526299,82998960
11,533179,50770500
11,500408,34874560
11,532798,198920310
11,532790,71249490
12,532215,4490331282
12,500112,6076717980
12,500469,3844711177
12,500180,4029311740
12,532174,6537211291
12,532187,1034121136
12,500247,2265989576
12,540611,761849343
12,539437,5587912375
12,532134,2947940558
13,500403,107165280
13,502355,81193140
13,500477,1438702230
13,517334,2371669650
13,500480,135828000
13,540762,104392260
13,500530,8553260
13,500570,1794202920
13,532977,113182800
13,505200,139611990
13,500182,129926550
13,500290,2417370
13,500520,957517330
13,532500,132915200
13,532343,237543500
13,500877,323901510
14,533278,2280209360
14,500440,1460691050
14,500228,953727060
14,532286,377432560
14,500295,1189503680
14,500113,1445532200
14,500470,8066155680
14,533758,191358390
14,532508,345842700
14,526371,1142936340
15,532514,1073637566
15,523457,65402840
15,542066,843425460
15,532155,8269423866
15,500104,1958148317
15,530965,11695682523
15,500312,11356899096
15,532522,2300648641
15,500325,932523860
15,500547,2927870860
21,532868,618828000
21,533150,113996400
21,543287,241098250
21,503100,94688740
21,533274,140301700
21,532784,36041480
21,533273,116352640
21,503310,71257590
21,532929,124659000
21,532313,75933830
22,500103,1288363310
22,500093,641459280
22,541450,380167680
22,500002,52977000
22,532667,10045693880
22,539254,356957760
22,533148,411169000
22,500550,89030000
22,500400,1693530200
22,532898,4557295960
22,533096,771387800
22,533098,2712159450
22,532555,4751366340
23,544055,23868880
23,543974,22435920
23,543959,170382560
23,544054,7984980
23,544053,20673660
23,544045,8496180
23,544044,19269180
23,544004,7801400
23,543936,11649450
23,543978,11639760
23,543977,7971810
23,544120,9909460
23,544118,16734400
23,544119,13180000
23,543929,55084700
23,543984,67590850
23,543985,19535520
23,543932,7176550
23,543998,7821000
23,543990,15456210
23,543960,14646240
23,543989,38341500
23,544009,17346500
23,543996,14007630
23,544020,56625800
23,544030,13701350
23,543994,126000120
23,543923,14683390
23,543942,120679350
23,544027,59033120
23,543995,8792460
23,544022,21685730
23,544029,21531400
23,544028,48680280
23,544021,14965390
23,543981,13538280
23,544067,10300500
23,543983,10550890
23,544057,8478450
23,543812,7034090
23,544046,15429880
23,544058,14146440
23,544107,12719840
23,544111,32006100
23,544061,10049210
23,543945,8970400
23,543896,19645800
23,543904,32047040
23,544088,19280520
23,544081,6822690
23,544095,19159800
23,544014,77219280
23,544026,483797700
23,543992,29814040
23,544012,36079270
23,543972,23277600
23,543933,12688960
23,543950,16311500
23,543829,11443140
23,543980,8523580
23,543965,43813000
23,543969,7724850
23,544100,24980400
23,544122,6959040
25,500114,736505872
25,508869,186006671
25,500550,164533096
25,512599,674174168
25,532921,1317384457
25,543320,10141945506
25,532777,136292616
25,500300,693607684
25,532540,724947348
25,500251,413886414
25,541154,346062833
25,500087,999631888
25,532898,8422172473
25,532174,2604555589
25,500520,1534399852
25,532500,245635734
25,524715,1995306517
25,500570,3315800988
25,500209,1772090786
25,500331,281967554
25,500325,1061583707
25,540376,276597063
25,500049,6619378643
25,500696,1017980214
25,500440,2699449863
26,540777,1038107990
26,500049,2395592727
26,540376,87984003
26,508869,72416339
26,532978,433578179
26,505537,657914101
26,507685,1422380718
26,532174,6210315829
26,500087,591735257
26,533278,2084496090
26,500830,112022421
26,500096,626193891
26,532488,89599550
26,500124,137230753
26,532155,3656762897
26,532281,973185918
26,500180,8409173055
26,500182,170552428
26,500440,1651271066
26,500875,9479961049
26,532424,417234056
26,500247,1555483772
26,500696,1022791874
26,530965,6391376591
26,532187,683193908
26,500209,3653491728
26,500228,1041323207
26,500325,3226889258
26,500510,1155345719
26,500257,261106359
26,532898,3194865268
26,500520,1391747931
26,532500,112587802
26,532555,4616758946
26,500790,210313850
26,500312,4154463139
26,500295,1320147650
26,511218,157046666
26,500550,65476285
26,500112,3845268414
26,524715,1245351429
26,532540,1063365105
26,500800,635545628
26,500570,2410001981
26,500400,2212549117
26,500470,8753504864
26,532755,646808514
26,500114,327598004
26,512070,556422175
26,532538,122694958
26,532921,1009277849
26,500425,756637217
26,500477,1305306536
26,500820,461677287
26,532215,3244025410
26,532977,71341107
26,500493,249539543
26,500547,1103270999
26,532454,2658194129
26,540762,53213844
26,543220,494433057
26,532432,213364981
26,540180,309163305
26,500331,70520767
26,500387,9724057
26,500825,118171058
26,517354,300047822
26,532343,131265293
26,532648,23470033863
26,543320,4813814729
26,533179,31277546
26,532810,786789499
26,533758,102257055
26,541154,133428717
26,539437,3122729158
26,500490,23518785
26,500469,1825339367
26,500300,379880641
26,512599,449931322
26,540611,390951906
26,511243,286041543
26,540133,278896349
26,532868,608142795
26,523642,59997933
26,532777,50813763
26,539448,103615446
26,540719,297540527
26,532134,1099847800
26,500850,743526948
26,500034,243261551
26,531642,571551991
26,505200,151561612
26,540716,183602611
26,533155,293558911
26,543066,221870821
26,500251,164592686
26,503806,80593313
26,540005,42694977
26,532827,4832988
26,542830,203683713
27,543831,3760830
27,543926,2412000
27,543814,1227300
27,543830,875880
27,543937,2649400
27,543938,623210
27,543939,2595400
27,543828,6016500
27,543905,2760480
27,543921,2258700
27,544023,1651630
27,544037,2936640
27,544036,2064160
27,544083,1003400
27,544091,1990440
27,543979,707200
27,543971,5616520
27,543920,5257980
27,544072,1718010
27,544001,1518750
27,544035,3337160
27,544015,784000
27,544082,3613040
27,543902,3763800
27,544101,800000
27,544094,957660
27,543782,2172000
27,543874,3837240
27,543787,2032050
27,543897,1098630
27,544108,794100
27,543799,1727010
27,543804,1196480
27,543982,3048000
27,543963,3814800
27,543943,3738630
27,543769,4950330
27,543941,832140
27,543924,939530
27,543843,2531790
27,543848,2233170
27,543997,2463680
27,544025,561300
27,544013,1974610
27,544011,1439910
27,543798,6258600
27,543805,3985250
27,543806,1709860
27,544105,3057860
27,544106,1674000
27,543931,5720490
27,543916,2714400
27,544121,2251260
27,544073,2333520
27,544074,1550400
27,543991,1919580
27,544047,5075460
27,544052,1853280
27,543895,3325280
27,544000,6037290
27,544059,3208720
27,544056,859880
27,543951,1543620
27,543953,6929160
27,543970,419720
27,543928,1799720
27,544002,1575200
28,539150,720064036
28,532942,879077688
28,532779,138524780
28,541450,313065700
28,533148,338595092
28,543257,2387479090
28,532555,3912720375
28,532921,930210500
28,532155,3517805459
28,500620,130410174
28,533248,353277686
28,500400,1394611496
28,532955,1614995297
28,532810,1894810161
28,532898,3752904634
28,500285,321999231
28,533098,2233446293
28,539448,161097498
28,533096,635233014
28,532754,3229347123
28,539336,224574355
28,542649,3591181397
28,532702,375482436
28,532947,9245696318
28,500510,380300944
28,500294,3124005425
28,500312,5089059939
28,533106,466972226
28,539254,293952476
28,534309,4363344015
29,541143,45820250
29,524663,17703800
29,540678,71031600
29,541154,187257000
29,540530,360342000
29,541195,48708400
29,523598,167687640
29,543526,189749940
29,542649,562955400
29,542597,24640000
29,543768,1142936340
29,542830,304000000
29,540680,6077510
29,505141,2579520
29,540755,245616000
29,543237,30253500
29,540769,247200000
29,512531,6000000
29,500113,1445532200
29,533098,2712159450
29,534309,684000000
29,532555,4751366340
29,532234,899949680
29,523630,122644500
29,513683,221861920
29,500312,3899886490
29,533106,357853650
29,532810,1452044880
29,532898,4557295960
29,524230,137922000
29,523610,19217740
29,532189,4288450
29,530965,3812734260
29,513377,150000000
29,533286,71219750
29,500108,270900000
29,500449,27540930
29,533206,510873350
29,532178,275400580
29,532155,2695791000
29,513599,328788160
29,500547,954471320
29,533278,2280209360
29,531344,274182300
29,532485,8878800
29,500049,3581791710
29,500103,1288363310
29,526173,44005590
29,500048,19156700
29,543242,88350000
29,526371,1142936340
29,543265,86653260
29,543257,1829590840
29,543898,19156700
29,542011,28638000
29,541956,253939320
29,541556,67284560
30,505790,40639040
30,500408,34874560
30,540762,104392260
30,530517,72192310
30,517334,2371669650
30,543390,328584680
30,533179,50770500
30,542652,46540300
30,532522,750000000
30,540691,805815550
30,500103,1288363310
30,543463,60700250
30,539876,640172000
30,532478,68745300
30,532779,168215950
30,532477,1704863040
30,533273,116352640
30,532466,23385780
30,511218,277830780
30,532733,82757850
30,533206,510873350
30,542216,82513200
30,506401,69560430
30,543529,426038420
30,500093,641459280
30,532754,2474737450
30,500104,638346600
30,532388,756096480
30,540115,27488760
30,540222,393215230
30,500257,241277730
30,543220,738400800
30,532720,593054400
30,524804,281250720
30,526299,82998960
30,523395,2816250
30,500410,80748410
30,532822,7788750240
30,505537,960519000
30,532955,1237615280
30,540769,247200000
30,523642,80410540
30,532810,1452044880
30,533155,382710100
30,500477,1438702230
30,500488,5312250
30,509930,64783770
30,500575,231619500
30,532149,1229220360
30,500164,63971100
30,500116,537620100
30,500850,880648000
30,533148,411169000
30,500253,302534650
30,500493,256073950
30,532523,444222000
30,532483,671228100
30,500870,484669780
30,500830,133273140
30,531344,274182300
30,500480,135828000
30,500086,459000000
30,500660,42351500
30,532296,149549040
30,533519,845332140
30,532830,118195880
30,540755,245616000
30,539336,172097500
30,543257,1829590840
30,524494,136974780
30,543287,241098250
30,500368,94118700
30,543300,410509400
30,500483,116850000
30,500251,223956810
30,532648,17542736240
30,533098,2712159450
30,533106,357853650
30,540153,35165750
30,500469,2428021000
30,532514,350000500
30,533398,108393660
30,500260,127597680
30,500238,31718000
30,543334,100003680
30,543318,26561750
30,541179,80781000
30,535755,341689320
30,532331,41552280
30,539523,34673850
30,506285,13033180
30,507815,6517000
30,539437,3528891500
30,500271,234678200
30,531500,132867000
30,500113,1445532200
30,532343,237543500
30,543245,69174840
